userId,id,previous_test_scores,learning_style,learning_goals,module_objectives,assessment_scores,feedback_comments,feedback_ratings,level_of_difficulty,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,tags,completion_percentage
6,2620990,73,kinesthetic,Complete certification,Understand basic concepts,70,Too fast-paced,1,Intermediate,Create A Dropshipping Website & Find Dropshipping Suppliers.,True,3501,3.5,3.68879,3.68879,37,False,"create, dropshipping, website, find, dropshipping, suppliers",94.25
7,815738,86,auditory,Improve skills,Understand basic concepts,57,Loved the interactive parts,4,Advanced,Happiness Life Coach Sales Presentation Blueprint,True,772,4.75,4.79864,4.79864,68,False,"happiness, life, coach, sales, presentation, blueprint",27.42
8,484366,84,visual,Improve skills,Understand basic concepts,58,Helpful but needs improvement,4,Intermediate,Manage Workplace Stress & Strike a Balance,True,7297,4.36401,4.3746,4.3746,2884,False,"manage, workplace, stress, strike, balance",43.33
9,207970,93,visual,Learn new concepts,Understand basic concepts,96,Too fast-paced,1,Advanced,Real Estate Careers: Investing Vs Agent Vs Commercial,True,1843,3.9,3.8586,3.8586,44,False,"real, estate, careers, investing, vs, agent, vs, commercial",16.67
0,1573268,89,auditory,Complete certification,Understand basic concepts,64,Loved the interactive parts,1,Advanced,Online Training : How to become Online Trainer,True,2286,3.5,3.26067,3.26067,41,False,"online, training, online, trainer",78.33
1,512304,71,kinesthetic,Improve skills,Understand basic concepts,97,Loved the interactive parts,2,Beginner,OSHA Workplace Safety (General Industry 6 Hr Class),True,3466,4.362,4.41927,4.41927,1492,False,"osha, workplace, safety, general, industry, 6, hr, class",96.2
2,1234852,76,kinesthetic,Learn new concepts,Understand basic concepts,95,Helpful but needs improvement,2,Intermediate,DropShip Niche Mastery: How to Discover DropShipping Niches,True,1299,3.5,3.52021,3.52021,254,False,"dropship, niche, mastery, discover, dropshipping, niches",606.67
3,850532,84,visual,Career advancement,Understand basic concepts,89,Excellent content,1,Intermediate,Introduction to Data Visualization,True,12483,3.6,3.59583,3.59583,815,False,"introduction, data, visualization",94.74
4,1653794,50,kinesthetic,Career advancement,Understand basic concepts,67,Excellent content,2,Advanced,Building and Managing Lean Supply Chains,True,883,4.58974,4.21728,4.21728,130,False,"building, managing, lean, supply, chains",556.25
5,1000012,84,visual,Complete certification,Understand basic concepts,91,Helpful but needs improvement,5,Intermediate,How NOT to Import From China - International Shipping 101,True,2218,4.55,4.56384,4.56384,115,False,"import, china, international, shipping, 101",76.67
6,3062318,86,auditory,Learn new concepts,Understand basic concepts,69,Too fast-paced,4,Advanced,Strategic HR in Modern Times,True,286,4.46154,4.38251,4.38251,65,False,"strategic, hr, modern, times",83.95
7,667880,96,visual,Complete certification,Understand basic concepts,55,Excellent content,4,Intermediate,Multifamily Real Estate Investing Rules of Thumb,True,2205,4.39474,4.40272,4.40272,553,False,"multifamily, real, estate, investing, rules, thumb",64.71
8,2328856,63,auditory,Improve skills,Understand basic concepts,61,Helpful but needs improvement,1,Advanced,Master Budgets – Managerial Accounting/Cost Accounting,True,17295,4.15909,3.86417,3.86417,61,False,"master, budgets, managerial, accounting, cost, accounting",1.37
9,673016,52,auditory,Learn new concepts,Understand basic concepts,51,Excellent content,3,Intermediate,Build A Career In Forex Trading- Learn Fundamental Analysis,True,3814,3.86364,3.6712,3.6712,458,False,"build, career, forex, learn, fundamental, analysis",79.17
0,227428,50,kinesthetic,Career advancement,Understand basic concepts,56,Excellent content,1,Advanced,Kanban-based Project Management with Trello,True,551,3.7,3.67325,3.67325,49,False,"kanban, based, project, management, trello",81.58
1,2412206,54,visual,Improve skills,Understand basic concepts,65,Helpful but needs improvement,2,Intermediate,Unconscious Bias: Fuel Diversity and Become a Better You,True,5835,4.33201,4.29234,4.29234,2120,False,"unconscious, bias, fuel, diversity, better",190.48
2,388038,75,kinesthetic,Improve skills,Understand basic concepts,52,Great course,3,Advanced,INTENTION – Sales Skills,True,15191,3.65,4.10852,4.10852,49,False,"intention, sales, skills",38.89
3,501500,63,visual,Complete certification,Understand basic concepts,94,Could use more examples,2,Beginner,Building A Marketplace Using Sharetribe,True,2234,4.0,3.99698,3.99698,92,False,"building, marketplace, sharetribe",117.78
4,1924030,88,auditory,Learn new concepts,Understand basic concepts,52,Great course,5,Advanced,Workforce Analytics for HR,True,1223,4.20732,4.20014,4.20014,430,False,"workforce, analytics, hr",126.32
5,1184506,76,visual,Career advancement,Understand basic concepts,76,Loved the interactive parts,2,Beginner,"Blogging for Beginners Expert Tips, Wordpress & Webhost 2020",True,5425,3.6,3.56567,3.56567,132,False,"blogging, beginners, expert, tips, wordpress, webhost, 2020",146.81
6,1821648,58,kinesthetic,Learn new concepts,Understand basic concepts,99,Could use more examples,5,Beginner,Simple & Easy - Basics of Supply Chain Management (BSCM),True,4108,4.40909,4.43753,4.43753,415,False,"simple, easy, basics, supply, chain, management, bscm",136.36
7,640026,64,auditory,Complete certification,Understand basic concepts,92,Could use more examples,5,Intermediate,Customer | How to Build a Customer Service Strategy,True,2585,4.33634,4.35362,4.35362,1015,False,"customer, build, customer, service, strategy",172.22
8,1393996,64,visual,Improve skills,Understand basic concepts,89,Great course,2,Advanced,Amazon FBA 2020: Master Selling On Amazon For Passive Income,True,2722,3.7,3.60704,3.60704,78,False,"amazon, fba, 2020, master, selling, amazon, passive, income",143.75
9,1501272,75,auditory,Improve skills,Understand basic concepts,87,Excellent content,2,Beginner,Trading Master 102 - An Introduction To Indicators,True,2526,4.60714,4.61616,4.61616,196,False,"trading, master, 102, introduction, indicators",157.14
0,443584,91,auditory,Learn new concepts,Understand basic concepts,82,Loved the interactive parts,5,Advanced,Option selling trading as income source. Beginners friendly,True,1457,4.0,4.09006,4.09006,80,False,"option, selling, trading, income, source, beginners, friendly",83.12
1,1421598,62,auditory,Complete certification,Understand basic concepts,77,Could use more examples,3,Beginner,How to Start an Online Business in 30 Days - Step by Step,True,3048,3.9,4.19061,4.19061,59,False,"start, online, business, 30, days, step, step",73.68
2,1662426,81,kinesthetic,Improve skills,Understand basic concepts,50,Helpful but needs improvement,5,Beginner,Scrum Fundamentals Certified Prep Course,True,13548,4.06522,4.17483,4.17483,840,False,"scrum, fundamentals, certified, prep, course",84.0
3,1005658,88,auditory,Career advancement,Understand basic concepts,57,Loved the interactive parts,4,Beginner,Trading for Beginners - Intermediate Level,True,10932,4.45,4.5865,4.5865,194,False,"trading, beginners, intermediate, level",384.21
4,311714,98,visual,Improve skills,Understand basic concepts,86,Loved the interactive parts,5,Advanced,Learn How to Format & Publish Your Book in Microsoft Word,True,413,4.4,4.31892,4.31892,56,False,"learn, format, publish, book, microsoft, word",235.71
5,2360884,81,auditory,Learn new concepts,Understand basic concepts,81,Helpful but needs improvement,3,Beginner,Xero Advanced Accounting - The Complete Training Course,True,188,4.65625,4.65879,4.65879,48,False,"xero, advanced, accounting, complete, training, course",49.4
6,106572,53,visual,Career advancement,Understand basic concepts,97,Could use more examples,4,Intermediate,How A Blogger Can Create An Online Business By Selling Blogs,True,21004,3.25,3.12732,3.12732,57,False,"blogger, create, online, business, selling, blogs",189.36
7,2988154,79,auditory,Complete certification,Understand basic concepts,92,Too fast-paced,1,Advanced,Advanced Process Control & Safety Instrumented Systems SIS,True,314,4.33019,4.34325,4.34325,65,False,"advanced, process, control, safety, instrumented, systems, sis",218.18
8,302468,86,visual,Career advancement,Understand basic concepts,86,Great course,1,Beginner,How to read a Profit & Loss Account and Balance Sheet,True,228,3.7,3.67785,3.67785,47,False,"read, profit, loss, account, balance, sheet",32.5
9,783676,72,visual,Complete certification,Understand basic concepts,53,Helpful but needs improvement,3,Advanced,Byte-Sized-Chunks: Twitter Sentiment Analysis (in Python),True,2786,3.55,3.58432,3.58432,88,False,"byte, sized, chunks, twitter, sentiment, analysis, python",130.36
0,2191294,88,auditory,Improve skills,Understand basic concepts,79,Too fast-paced,5,Advanced,SAP ERP Fundamentals,True,489,4.02273,4.0694,4.0694,84,False,"sap, erp, fundamentals",79.38
1,2280748,94,visual,Career advancement,Understand basic concepts,55,Loved the interactive parts,2,Beginner,Entrepreneurship Accelerator Program,True,22713,4.09375,4.09023,4.09023,153,False,"entrepreneurship, accelerator, program",50.82
2,722118,64,kinesthetic,Career advancement,Understand basic concepts,95,Loved the interactive parts,3,Beginner,7 Easy Steps to Plan/Upgrade to ISO 9001:2015,True,267,3.45,3.46099,3.46099,52,False,"7, easy, steps, plan, upgrade, iso",115.38
3,2888984,92,auditory,Improve skills,Understand basic concepts,68,Excellent content,4,Advanced,Sage 50 Accounting | Sageline 50 Basic to Advance Training,True,896,4.33333,4.32719,4.32719,36,False,"sage, 50, accounting, sageline, 50, basic, advance, training",283.33
4,945700,78,kinesthetic,Career advancement,Understand basic concepts,81,Could use more examples,4,Advanced,Empower your voice for better client contact,True,1072,4.3,4.1488,4.1488,39,False,"empower, voice, better, client, contact",257.89
5,1195624,85,auditory,Complete certification,Understand basic concepts,58,Helpful but needs improvement,1,Beginner,Memory Techniques for Public Speaking,True,2606,4.2,4.14034,4.14034,36,False,"memory, techniques, public, speaking",23.53
6,432064,62,auditory,Complete certification,Understand basic concepts,61,Could use more examples,4,Beginner,The Complete List Building Course: All Levels,True,35553,4.44643,4.43379,4.43379,539,False,"complete, list, building, course, levels",135.71
7,1783340,81,kinesthetic,Learn new concepts,Understand basic concepts,60,Helpful but needs improvement,3,Advanced,When is the Best Time to Invest in Property,True,3059,4.0,4.13244,4.13244,47,False,"best, time, invest, property",184.21
8,1654098,56,visual,Career advancement,Understand basic concepts,95,Loved the interactive parts,4,Advanced,Occupational Health & Safety Training,True,548,3.97222,3.93706,3.93706,121,False,"occupational, health, safety, training",175.0
9,1102182,71,visual,Complete certification,Understand basic concepts,65,Could use more examples,3,Beginner,Balanced Scorecard: Master Your Data Driven Performance,True,13789,3.95,3.91082,3.91082,170,False,"balanced, scorecard, master, data, driven, performance",106.49
0,2536576,77,kinesthetic,Career advancement,Understand basic concepts,50,Loved the interactive parts,2,Intermediate,FMEA Masterclass: Become a Certified FMEA Practitioner,True,998,4.10938,4.0875,4.0875,215,False,"fmea, masterclass, certified, fmea, practitioner",15.29
1,170840,51,kinesthetic,Improve skills,Understand basic concepts,94,Helpful but needs improvement,1,Intermediate,How to Write the Ultimate 1 Page Strategic Business Plan,True,58044,4.43056,4.48663,4.48663,2403,False,"write, ultimate, 1, page, strategic, business, plan",42.59
2,1262810,91,kinesthetic,Improve skills,Understand basic concepts,70,Great course,4,Intermediate,"Flipping Mastery - A Guide To Fiverr, Etsy And Ebay Success",True,7079,3.5,3.23602,3.23602,48,False,"flipping, mastery, guide, fiverr, etsy, ebay, success",754.55
3,1077214,94,kinesthetic,Improve skills,Understand basic concepts,79,Excellent content,3,Intermediate,Business Strategy Formulation: Become a Strategy Consultant,True,3429,3.88,3.90075,3.90075,415,False,"business, strategy, formulation, strategy, consultant",208.33
4,2626524,55,visual,Career advancement,Understand basic concepts,62,Too fast-paced,5,Intermediate,Exam Prep: CFA® Level 1 Bootcamp 2020 Curriculum (Part 1/2),True,5998,4.57831,4.57363,4.57363,770,False,"exam, prep, cfa, level, 1, bootcamp, 2020, curriculum",2.22
5,75742,77,visual,Learn new concepts,Understand basic concepts,83,Too fast-paced,1,Advanced,Entrepreneurship and Business Life Coach Certification,True,7861,4.54934,4.5585,4.5585,967,False,"entrepreneurship, business, life, coach, certification",195.56
6,1427250,77,kinesthetic,Career advancement,Understand basic concepts,53,Great course,2,Advanced,Fiverr: Get More Sales & Reviews on Fiverr like Top Sellers,True,3719,4.1,3.92037,3.92037,73,False,"fiverr, sales, reviews, fiverr, like, sellers",154.29
7,54566,93,visual,Learn new concepts,Understand basic concepts,77,Helpful but needs improvement,3,Intermediate,Start A Home Business & Work From Home - The Complete Course,True,28064,4.1,4.16697,4.16697,320,False,"start, home, business, work, home, complete, course",136.54
8,613786,93,auditory,Complete certification,Understand basic concepts,87,Great course,2,Beginner,Sales and Business Case Development,True,1618,4.8,4.66202,4.66202,92,False,"sales, business, case, development",247.22
9,3111590,69,auditory,Career advancement,Understand basic concepts,80,Too fast-paced,2,Beginner,How To Earn Money From Home,True,29136,3.62363,3.65747,3.65747,297,False,"earn, money, home",108.97
0,627540,79,kinesthetic,Learn new concepts,Understand basic concepts,76,Great course,4,Beginner,Options Trading - How to Win with Weekly Options,True,14527,4.10714,4.12178,4.12178,2686,False,"options, trading, win, weekly, options",51.72
1,1390404,60,auditory,Improve skills,Understand basic concepts,54,Loved the interactive parts,4,Intermediate,Organization Development (OD) in Practice,True,188,3.3,3.27626,3.27626,55,False,"organization, development, od, practice",325.0
2,2980804,77,auditory,Complete certification,Understand basic concepts,74,Excellent content,3,Advanced,High Speed Data Analysis for the REAL WORLD,True,12260,4.25,4.52432,4.52432,54,False,"high, speed, data, analysis, real, world",91.57
